asset_id,attack,severity,oqi,target_oqi,predicted_attack,confidence,low_quality_patches,low_patch_centers
B341581788801063A0,retriangulate,0.5,56.97236633300781,57.5730094909668,retriangulate,0.9995967745780945,0;8;12,"[[-0.3558399975299835, -0.059039998799562454, 0.03237999975681305], [-0.10978999733924866, -0.025450000539422035, 0.1864600032567978], [0.2937600016593933, -0.03726999834179878, 0.013679999858140945]]"
B341581788801063A0,jpeg50,0.5,71.88700103759766,69.46317291259766,jpeg50,0.9999852180480957,12;6;2,"[[0.19083000719547272, 0.0747700035572052, 0.20674000680446625], [0.2656700015068054, -0.039500001817941666, 0.09516999870538712], [0.0754299983382225, -0.03791999816894531, 0.2954599857330322]]"
B341581788801063A0,blur1.5,0.5,63.49427795410156,66.40988159179688,blur1.5,0.9999456405639648,12;6;2,"[[0.19083000719547272, 0.0747700035572052, 0.20674000680446625], [0.2656700015068054, -0.039500001817941666, 0.09516999870538712], [0.0754299983382225, -0.03791999816894531, 0.2954599857330322]]"
B341581788801063A0,brightness0.55,0.44999998807907104,33.115989685058594,36.02400588989258,brightness0.55,0.9999419450759888,12;6;2,"[[0.19083000719547272, 0.0747700035572052, 0.20674000680446625], [0.2656700015068054, -0.039500001817941666, 0.09516999870538712], [0.0754299983382225, -0.03791999816894531, 0.2954599857330322]]"
B341581788801063A0,downsample32,0.6666666865348816,60.613258361816406,57.89028549194336,blur1.5,0.9961764812469482,12;6;2,"[[0.19083000719547272, 0.0747700035572052, 0.20674000680446625], [0.2656700015068054, -0.039500001817941666, 0.09516999870538712], [0.0754299983382225, -0.03791999816894531, 0.2954599857330322]]"
B341581788801063A0,occlusion20,0.20000000298023224,84.255615234375,75.33431243896484,occlusion20,0.9999474287033081,12;6;2,"[[0.19083000719547272, 0.0747700035572052, 0.20674000680446625], [0.2656700015068054, -0.039500001817941666, 0.09516999870538712], [0.0754299983382225, -0.03791999816894531, 0.2954599857330322]]"
B341581788801063A0,background_shift,0.5,73.37085723876953,75.0,background_shift,0.9999723434448242,12;6;2,"[[0.19083000719547272, 0.0747700035572052, 0.20674000680446625], [0.2656700015068054, -0.039500001817941666, 0.09516999870538712], [0.0754299983382225, -0.03791999816894531, 0.2954599857330322]]"
B341581788801063A0,camera_jitter12,0.5,75.33826446533203,75.0,camera_jitter12,0.9999600648880005,12;6;2,"[[0.19083000719547272, 0.0747700035572052, 0.20674000680446625], [0.2656700015068054, -0.039500001817941666, 0.09516999870538712], [0.0754299983382225, -0.03791999816894531, 0.2954599857330322]]"
B342151781501063A0,connected_crop,0.20000000298023224,66.41350555419922,67.47525024414062,connected_crop,0.5648302435874939,1;2;12,"[[0.28975000977516174, -0.08646000176668167, -0.26556000113487244], [0.129830002784729, -0.0362199991941452, 0.16117000579833984], [0.2818799912929535, 0.01795000024139881, -0.2767600119113922]]"
B342151781501063A0,connected_crop,0.4000000059604645,66.00079345703125,57.21681594848633,hole,0.6796618103981018,7;3;5,"[[0.2148900032043457, 0.12394999712705612, -0.19257000088691711], [0.092569999396801, -0.04280000180006027, 0.23800000548362732], [0.016699999570846558, 0.03836999833583832, -0.3088499903678894]]"
B342151781501063A0,hole,0.10000000149011612,70.58934020996094,78.12223052978516,connected_crop,0.9275485277175903,10;1;11,"[[0.19248999655246735, -0.030090000480413437, 0.02947000041604042], [0.30309998989105225, -0.016750000417232513, -0.2669999897480011], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234]]"
B342151781501063A0,hole,0.20000000298023224,62.12892532348633,74.4287338256836,connected_crop,0.882026731967926,12;11;1,"[[0.23350000381469727, 0.12724000215530396, -0.26190999150276184], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.30305999517440796, -0.016289999708533287, -0.2669000029563904]]"
B342151781501063A0,retriangulate,0.5,57.00843811035156,59.77570343017578,retriangulate,0.9952170848846436,7;9;11,"[[0.15025000274181366, 0.004819999914616346, -0.10332000255584717], [0.21063999831676483, 0.11364000290632248, -0.19719000160694122], [0.2947700023651123, -0.06310000270605087, -0.12853999435901642]]"
B342151781501063A0,jpeg50,0.5,72.87944793701172,71.62809753417969,jpeg50,0.9994770884513855,1;11;2,"[[0.30305999517440796, -0.016289999708533287, -0.2669000029563904], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.13954000174999237, -0.03424999862909317, 0.15964999794960022]]"
B342151781501063A0,blur1.5,0.5,64.08134460449219,69.044677734375,blur1.5,0.9984591007232666,1;11;2,"[[0.30305999517440796, -0.016289999708533287, -0.2669000029563904], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.13954000174999237, -0.03424999862909317, 0.15964999794960022]]"
B342151781501063A0,brightness0.55,0.44999998807907104,33.44889831542969,38.290672302246094,brightness0.55,0.9996851682662964,1;11;2,"[[0.30305999517440796, -0.016289999708533287, -0.2669000029563904], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.13954000174999237, -0.03424999862909317, 0.15964999794960022]]"
B342151781501063A0,downsample32,0.6666666865348816,52.83346176147461,60.40869903564453,downsample32,0.9995892643928528,1;11;2,"[[0.30305999517440796, -0.016289999708533287, -0.2669000029563904], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.13954000174999237, -0.03424999862909317, 0.15964999794960022]]"
B342151781501063A0,occlusion20,0.20000000298023224,76.711669921875,77.91010284423828,occlusion20,0.99770587682724,1;11;2,"[[0.30305999517440796, -0.016289999708533287, -0.2669000029563904], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.13954000174999237, -0.03424999862909317, 0.15964999794960022]]"
B342151781501063A0,background_shift,0.5,73.79186248779297,75.0,background_shift,0.9995587468147278,1;11;2,"[[0.30305999517440796, -0.016289999708533287, -0.2669000029563904], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.13954000174999237, -0.03424999862909317, 0.15964999794960022]]"
B342151781501063A0,camera_jitter12,0.5,73.57588958740234,75.0,camera_jitter12,0.9987965822219849,1;11;2,"[[0.30305999517440796, -0.016289999708533287, -0.2669000029563904], [0.0561399981379509, -0.008960000239312649, 0.27702999114990234], [0.13954000174999237, -0.03424999862909317, 0.15964999794960022]]"
